"id","t1","t2","t3","t4","t5"
"7577","57.02","95.66","92.97","91.83","49.28"
"7578","57.95","52.4","62.64","52.64","13.45"
"7579","92.02","13.26","53.93","40.48","97.54"
"7580","47.05","53.46","12.84","76.19","90.45"
"7581","28.88","98.49","91.54","7.21","87.82"
"7582","76.05","81.55","2.97","10.34","49.96"
"7583","65.66","43.15","16.54","88.52","19.78"
"7584","19.67","10.23","54.74","61.56","86.63"
"7585","95.66","77.85","6.34","49.37","23.54"
"7586","66.37","2.97","95.13","15.3","21.29"
"7587","36.55","8.71","9.27","63.58","3.52"
"7588","49.14","60.35","90.37","59.8","60.26"
"7589","34.82","85.65","89.5","89.54","40.07"
"7590","79.65","49.69","88.8","31.03","12.28"
"7591","52","26.19","7.94","15.62","46.03"
"7592","15.67","88.6","93.74","90.74","85.48"
"7593","81.56","28.12","77.47","44.82","66.43"
"7594","48.93","14.89","10.83","51.95","24.03"
"7595","73.69","14.01","13.6","81.27","14.07"
"7596","4.38","86.98","82.11","9.87","11.89"
"7597","89.86","63.02","13.72","13.99","16.62"
"7598","85.33","75.08","87.19","98.15","20.25"
"7599","29.42","67.7","69.89","73.71","5.01"
"7600","60.62","84.11","17.64","46.26","49.21"
"7601","29.57","30.82","79.51","38.16","26.87"
"7602","91.19","50.74","79.63","49.09","71.61"
"7603","25.88","88.9","72.83","32.34","65.95"
"7604","47.81","8.54","51.52","47.81","94.33"
"7605","1.25","76.86","99.6","74.26","78.2"
"7606","55.3","41.79","40.91","55.25","14.96"
"7607","70.16","20.33","40.48","54.02","58.43"
"7608","47.46","11.63","31.99","53.88","32.77"
"7609","81.02","22.23","80.73","51.56","17.94"
"7610","58.13","15.68","22.31","25.21","92.21"
"7611","98.18","78.13","54","15.61","41.92"
"7612","32.5","94.2","90.17","65.07","25.51"
"7613","87.04","1.76","89.25","55.21","63.67"
"7614","81.02","65.34","42.04","12.7","58.84"
"7615","92.55","23.84","27.32","55.81","43.32"
"7616","31.81","36.06","6.47","74.9","12.8"
"7617","44.72","35.93","26.8","69.48","44.27"
"7618","33.27","76","7.76","73.89","46.94"
"7619","58.44","63.88","34.18","68.71","98.08"
"7620","35.76","57.45","34.32","67.23","80.62"
"7621","34.41","87.91","94.49","52.68","71.94"
"7622","26.37","95.02","22.63","19.69","50.13"
"7623","63.33","8.04","8.76","5.21","60.15"
"7624","54.5","16.19","38.41","36.11","76.12"
"7625","99.61","75","19.63","9.8","87.58"
"7626","48.51","29.39","74.34","3.88","56.84"
"7627","17.03","76.5","35.68","26.64","41.34"
"7628","26.8","55.06","4.78","2.66","31.73"
"7629","1.75","51.71","60.18","32.09","76.05"
"7630","19.54","8.03","30.37","29.36","95.51"
"7631","52.16","20.43","95.91","18.64","19.63"
"7632","1.2","28.41","33.2","62.52","2.71"
"7633","81.35","67.54","19.52","12.96","6.93"
"7634","96.38","0.4","72.05","10.54","53.1"
"7635","49.2","0.37","32.41","32.27","56.41"
"7636","20.54","54.34","55.7","32.68","83.37"
"7637","73.18","57.11","75.64","70.16","4.74"
"7638","88.04","15.36","89.99","83.86","7.89"
"7639","16.78","45.14","58.41","90.06","3.82"
"7640","98.54","29.79","24.66","89.81","97.19"
"7641","98.62","72.59","89.6","78.61","25.36"
"7642","25.27","19.58","64.88","17.14","3.28"
"7643","44.45","6.45","52.53","5.24","60.26"
"7644","27.12","79.44","68.2","74.6","39.5"
"7645","80.96","57.96","4.02","8.06","38.65"
"7646","23.5","32.31","50.06","39.64","25.12"
"7647","6.35","45.7","54.26","7.6","31.04"
"7648","10.53","56.94","93.96","97.64","65.7"
"7649","11.39","71.28","89.99","92.26","53.77"
"7650","69.68","97.49","56.22","77.41","27.6"
"7651","23.21","67.7","18.6","36.24","34.55"
"7652","22.58","79.92","59.5","21.74","89.46"
"7653","84.8","94.96","37.79","35.59","28.52"
"7654","51.06","49.78","27.73","55.32","39.72"
"7655","39.85","75.5","7.39","64.17","41.89"
"7656","24.28","90.14","18.26","40.76","98.76"
"7657","74.7","10.29","92.86","16.61","21.64"
"7658","67.31","10.46","48.05","24.94","30.78"
"7659","78.84","24.05","82.31","28.97","72.73"
"7660","8.97","30.17","38.25","97.81","27.13"
"7661","11.83","51.97","57.32","68.67","16.43"
"7662","76.19","7.86","51.29","56.62","57.9"
"7663","70.44","95.13","1.61","41.2","47.04"
"7664","83.28","71.26","55.77","10.04","20.01"
"7665","29.75","44.67","43.08","9.38","2.85"
"7666","16.26","93.57","85.29","21.22","68.38"
"7667","2.64","78.59","75.9","0.74","60.31"
"7668","31.19","74.53","86.28","78.74","91.93"
"7669","1.46","75.98","20.4","20.45","91.68"
"7670","84.92","61.43","6.94","81.27","37.94"
"7671","52.13","14.22","48.72","58.22","19.54"
"7672","79.1","54.03","95.59","22.33","17.64"
"7673","88.84","18.66","96.55","35.78","25.66"
"7674","51.02","9.23","9.11","49.96","80.1"
"7675","38.47","60.16","38.95","40.42","19.9"
"7676","28.31","26.23","90.48","61.48","22.49"
"7677","17.57","29.75","38.84","21.41","1.02"
"7678","6.66","69.46","1.3","8.75","2.27"
"7679","59.54","91.38","77.89","93.18","55.86"
"7680","88.83","5.59","63.02","55.5","2.37"
"7681","6.2","35.36","85.78","59.56","32.54"
"7682","41.96","4.25","16.38","87.22","51.2"
"7683","72.78","19.87","87.77","24.93","60.54"
"7684","42.4","42.7","50.43","94.13","3.64"
"7685","33.91","52.09","58.73","91.82","94.31"
"7686","79.46","83.15","74.54","6.97","90.54"
"7687","3.95","45.82","74.35","7.88","64.06"
"7688","43.47","0.15","44.29","76.21","74.47"
"7689","69.12","34.29","51.92","5.44","70.5"
"7690","71.22","10.18","97.12","83.83","48.2"
"7691","90.95","48.37","78.22","74.05","82.98"
"7692","56.6","52.5","37.02","18.76","27.4"
"7693","24.8","29.55","85.61","58.98","48.42"
"7694","13.49","64.94","21.11","60.95","52.47"
"7695","48.85","41.76","39.13","27.53","1.61"
"7696","61.04","73.52","49.25","95.49","91.73"
"7697","87.15","46.21","58.48","30.53","10.1"
"7698","9.9","19.68","39.27","40.96","31.47"
"7699","46.63","29.16","65.11","60.55","11.94"
"7700","36.18","60.14","90.42","7.82","74.48"
"7701","30.44","54.73","85.38","70.05","6.67"
"7702","80.88","51.05","41.78","54.69","46.81"
"7703","83.2","5.61","53.15","74.54","59.77"
"7704","32.54","56.79","93.09","43.18","40.57"
"7705","33.51","93.43","50.11","34.61","33.26"
"7706","43.89","59.48","30.55","87.39","19.95"
"7707","36.36","20.99","57.37","63.25","79.53"
"7708","91","31.5","74.16","9.23","53.21"
"7709","95.41","83.85","24.74","14.08","21.87"
"7710","11.8","20.99","83.53","16.07","15.84"
"7711","62.86","6.69","71.01","14.38","50.41"
"7712","53.19","8.41","1.91","46.54","99.78"
"7713","84.53","79.74","66.23","65.93","20.27"
"7714","12.85","97.05","8.92","82.43","67.5"
"7715","89.59","32.22","30","58.11","71.74"
"7716","84.48","57.03","63.17","87.75","92.04"
"7717","33.02","34.07","60.18","20.7","7.02"
"7718","20.57","72.5","32.58","40.52","92.87"
"7719","46.19","52.23","51.47","80.32","78.38"
"7720","99.91","80.49","34.17","55.46","23.56"
"7721","17","71.12","59.48","37.41","11.71"
"7722","90.32","1.28","8.69","1.3","75.71"
"7723","94.22","93.89","50.23","40.74","51.13"
"7724","63.02","54.64","70.38","38.97","19.89"
"7725","93.23","40.35","10.47","0.16","39.86"
"7726","29.24","66.55","48.83","11.04","40.05"
"7727","4.63","15.9","17.02","1.93","96.22"
"7728","95.18","91.85","7.61","33.48","52.03"
"7729","30.75","91.52","34.84","52.75","54.81"
"7730","61.38","84.43","29.83","42.03","65.54"
"7731","20.39","81.37","19.52","2.54","30.24"
"7732","30.57","65.86","96.07","7.96","67.12"
"7733","70.37","30.2","92.35","47.6","37.39"
"7734","79.63","96.05","8.85","15.52","56.72"
"7735","34.28","88.46","90.91","64.74","12.57"
"7736","39.16","49.87","20.42","36.85","76.73"
"7737","38.91","4.7","57.84","22.89","19.46"
"7738","20.48","95.5","45.89","73.22","30.03"
"7739","23.57","58.93","61.41","33.67","4.12"
"7740","79.4","88.65","62.75","44.97","41.13"
"7741","76.93","58.41","63.94","98.4","57.47"
"7742","11.01","83.4","1.57","49.6","88.7"
"7743","17.18","19.11","73.47","63.95","39.21"
"7744","13.38","59.3","33.96","3.96","87.52"
"7745","30.93","47.13","72.19","8.55","74.38"
"7746","92.8","86.64","43.7","14.14","7.03"
"7747","55.28","19.47","97.05","17.28","86.53"
"7748","46.36","92.05","90.07","81.27","25.56"
"7749","41.51","75.1","18.04","65.16","68.88"
"7750","19.77","67.94","1.99","83.73","19.14"
"7751","99.26","91.36","44.06","97.92","70.21"
"7752","16.98","87.84","16.72","95.49","93.71"
"7753","72.6","60.69","41.14","77.11","20.01"
"7754","63.95","14.81","74.22","94.03","82.48"
"7755","93.64","28.2","5.64","54.98","89.11"
"7756","14.44","9.85","16.94","41.34","83.39"
"7757","23.65","44.27","74.66","75.55","60.54"
"7758","77.13","93.24","12.1","33.86","85.43"
"7759","15.08","81.04","19.16","16.47","35.85"
"7760","81.68","69.57","66.82","86.58","27.86"
"7761","54.3","36.03","17.72","90.4","56.28"
"7762","26.39","38.73","53.02","33.33","33.87"
"7763","0.35","80.18","74.29","31.5","91.87"
"7764","39.77","56.26","41.75","45.13","11.1"
"7765","40.24","23.88","4.3","70.52","23.78"
"7766","84.03","88.84","74.18","45.91","28.68"
"7767","55.32","49.44","57.87","8.75","70.09"
"7768","27.45","1.04","18.62","60.39","63.91"
"7769","65.19","86.64","61.83","79.3","33.69"
"7770","21.22","53.46","65.71","81.61","89.11"
"7771","10.09","4.52","39.97","50.42","42.71"
"7772","9.96","3.57","78.37","65.14","73.81"
"7773","97.13","32.48","66.67","85.53","52.16"
"7774","49.51","37.01","71.29","56.9","24.33"
"7775","99.72","21.58","83.16","8.26","78.93"
"7776","28.2","4.9","24.67","72.93","91.4"
"7777","27.29","15.72","22","54.65","31.34"
"7778","80.09","56.78","82.67","19.68","5.16"
"7779","57.11","44.89","0.45","60.05","97.56"
"7780","96.38","77.03","87.93","85.87","14.45"
"7781","31.59","1.26","68.49","74.2","98.93"
"7782","43.11","17.8","99.13","70.93","68.9"
"7783","85.22","40.07","63.75","65.47","96.9"
"7784","23.84","73.71","92.4","53.99","14.89"
"7785","52.77","29.17","93.87","6.71","62.09"
"7786","24.95","92.8","86.42","65.94","2.98"
"7787","30.45","97.47","90.21","11.98","93.61"
"7788","47.77","72.52","35.43","4.24","48.01"
"7789","42.36","61.18","62.51","41.8","68.66"
"7790","18.61","78.5","47.35","20.35","50.55"
"7791","47.85","50.37","38.28","88.01","79.62"
"7792","37.92","21.27","5.49","92.36","66.02"
"7793","31.64","25.82","57.58","29.05","22.24"
"7794","5.38","24.55","13.44","75.33","11.3"
"7795","86.07","89.12","50.11","83.76","49.59"
"7796","20.79","81.91","82.24","1.52","24.84"
"7797","92.38","26.2","97.62","41.21","84.6"
"7798","44.45","32.66","83.45","29.42","94.06"
"7799","54.28","8.61","72.73","4.21","43.29"
"7800","11.95","55.73","82.32","40.79","32.88"
"7801","45.51","52.38","54.41","50.38","40.58"
"7802","51.23","1.15","51.14","81.28","11.62"
"7803","22.79","73.1","85.3","32.32","64.24"
"7804","83.44","87.66","73","88.23","91.52"
"7805","85.93","12.43","54.9","49.33","25.43"
"7806","80.73","19.75","15.11","28.84","34.23"
"7807","21.39","41.68","2.71","13.15","8.3"
"7808","74.36","70.49","66.98","42.37","37.61"
"7809","69.51","33.91","14.09","98.7","2"
"7810","73","63.07","48.02","28.1","36.58"
"7811","91.29","4.35","78.25","96.9","27.36"
"7812","36.52","71.9","58.26","18.45","48.62"
"7813","82.77","51.02","20.68","24.93","38.58"
"7814","57.74","22.73","36.31","10.93","39.84"
"7815","2.84","51.95","84.42","19.9","54.07"
"7816","37.97","13.01","84.45","26.55","26.23"
"7817","51.26","8.01","38.75","78.4","56.26"
"7818","32.71","63.95","9.51","22.2","16.29"
"7819","20.2","48.02","54.72","53.75","90.4"
"7820","64.52","9.37","9.02","75.96","92.35"
"7821","17.92","47.56","99.7","56.19","3.54"
"7822","5.73","97.14","26.11","63.58","54.3"
"7823","75.2","47.21","29.4","98.13","33.81"
"7824","61.7","94.57","48.28","36.1","13.8"
"7825","13.65","31","75.83","79.02","5.76"
"7826","52.74","37.57","56.7","93.03","27.84"
"7827","53.25","3.37","67.8","82.38","75.54"
"7828","68.21","11.17","65.64","73.86","97.91"
"7829","10.08","90.54","35.77","97.07","69.75"
"7830","41.38","46.16","46.46","42.23","56.6"
"7831","27.19","39.88","20.66","33.66","66.12"
"7832","61.5","88.93","74.9","80.98","66.95"
"7833","3.91","24.83","63.28","13.88","58.1"
"7834","58.44","68.87","95.16","30.75","46.2"
"7835","27.84","88.67","62.41","38.25","69.72"
"7836","86.93","29.95","56.59","4.53","2.26"
"7837","5.51","91.44","40.98","86.15","61.88"
"7838","36.95","9.49","47.23","70.7","63.38"
"7839","77.32","8.67","31.06","37.75","42.4"
"7840","4.91","2.41","12.65","6.77","13.48"
"7841","76.08","81","31.23","87.69","31.03"
"7842","43.05","86.38","71.62","54.44","31.53"
"7843","24.47","62.1","50.67","27.22","31.64"
"7844","63.33","26.39","20.39","52.6","33.49"
"7845","46.27","82.52","71.97","22.21","95.33"
"7846","99.23","3.94","82.56","26.04","52.15"
"7847","74.68","79.16","42.88","67.69","86.15"
"7848","67.37","22.35","76.83","37.59","40.26"
"7849","68.53","64.33","13.41","5.22","38.93"
"7850","84.5","26.1","93.97","6.61","5.83"
"7851","28.74","98.14","86.65","24.82","75.22"
"7852","47.8","50.81","26.16","28.67","15.37"
"7853","98.58","29.78","21.64","10.04","25.59"
"7854","71.52","31.27","23.54","72.3","56.46"
"7855","88.72","9.24","53.59","44.05","3.38"
"7856","47.89","31.26","32.87","5.82","5.77"
"7857","37.21","33.65","37.97","80.08","64.64"
"7858","93.11","75.16","9.79","57.18","31.39"
"7859","25.73","44.25","0.36","70.75","8.57"
"7860","9.04","29.97","67.47","23.1","52.58"
"7861","96.09","71.5","34.33","37.39","36.36"
"7862","84.7","6.81","90.8","63.59","15.05"
"7863","82.96","65.75","86.89","80.02","5.1"
"7864","2.48","5.61","74.95","28.88","32.53"
"7865","25.46","24.01","62.39","39.43","1.3"
"7866","83.19","37.97","7.06","52.14","85.13"
"7867","53.04","2.23","44.27","27.81","1.57"
"7868","27.61","75.07","52.81","33.41","79.26"
"7869","12.69","8.08","15.86","46.49","43.51"
"7870","2.12","32.07","17.8","62.64","34.78"
"7871","93.62","34.7","94.44","35.83","1.23"
"7872","89.78","28.75","1.11","59.36","86.37"
"7873","52.95","34.02","40.36","41.77","82.27"
"7874","4.39","43.8","47.78","48.86","77.61"
"7875","7.82","41.09","18.08","96.28","77.92"
"7876","65.41","51.43","86.01","73.58","96.06"
"7877","57.48","32.55","99.59","6.03","78.01"
"7878","53.62","92.63","60.69","71.3","74.83"
"7879","46.76","72.53","28.65","99.29","24.28"
"7880","47.63","90.45","96.95","69.66","16.64"
"7881","58.9","98.15","50.95","8.52","92.02"
"7882","26.15","40.9","80.41","44.77","78.27"
"7883","69.69","96.27","56.71","22.82","82.52"
"7884","92.77","43.82","90.75","72.19","75.91"
"7885","57.76","56.38","85.3","1.33","8.52"
"7886","48.6","28.16","64.76","60.81","19.6"
"7887","76.2","18.21","61.22","48.24","9.32"
"7888","88.7","9.83","4.76","97.48","43.81"
"7889","91.08","78.69","82.59","60.23","91.96"
"7890","9.11","66.1","65.36","44.88","54.97"
"7891","66.52","77.22","80.86","59.95","27.49"
"7892","55.57","78.63","50.56","21.48","18.74"
"7893","94.59","21.89","8.11","26.61","96.2"
"7894","98.96","40.38","23.11","73.07","99.11"
"7895","33.69","6.87","32.01","13.36","37.2"
"7896","45.86","41.43","55.27","79.01","53.26"
"7897","43.56","52.51","17.89","24.14","38.09"
"7898","81.98","51.9","22.96","99.57","24.14"
"7899","5.04","74.32","66.15","89.53","10.82"
"7900","19.96","14.53","7.47","25.31","10.35"
"7901","24.25","45.21","58.15","31.18","80.03"
"7902","80.58","59.92","58.81","68.51","19.49"
"7903","84.37","25.41","83.51","72.13","12.75"
"7904","95.83","47.92","72.63","89.69","68.93"
"7905","10.95","21.79","72.01","99.44","36.45"
"7906","37.2","61.74","31.63","84.18","1.13"
"7907","25.4","68.78","20.9","36.37","11.71"
"7908","13.24","24.84","31.11","43.43","57.61"
"7909","91.67","28.22","95.41","44.75","39.74"
"7910","88.82","57.52","4.12","33.47","94.2"
"7911","88.79","38.67","34.69","54.41","57.6"
"7912","27.76","92.08","77.53","60.21","41.49"
"7913","91.95","48.98","37.14","17.76","79.9"
"7914","5.85","68.12","60.47","22.51","60.72"
"7915","92.69","3.98","66.41","91.25","84.15"
"7916","53.65","98.56","29.89","49.33","73.15"
"7917","91.1","17.99","59.12","66.32","93.54"
"7918","93.88","87.31","0.37","19.96","19.8"
"7919","34.06","47.49","3.4","12.34","38.86"
"7920","17.64","97.97","24.75","14.62","86.44"
"7921","23.65","86.06","60.02","20.18","48.26"
"7922","4.68","44.52","56.12","70.51","32.56"
"7923","97.81","90.05","92.74","51.3","83.24"
"7924","57.59","50.68","32.3","10.71","60.14"
"7925","26.99","81.94","62.15","94.18","32.24"
"7926","15.73","27.5","2.51","25.94","85.03"
"7927","39.75","7.85","57.02","29.31","62.14"
"7928","48.5","74.28","12.43","25.69","74.32"
"7929","12.22","60.54","9.68","32.72","90.7"
"7930","63.33","22.11","8.01","68.26","54.19"
"7931","13.75","45.8","96.03","31.87","41.36"
"7932","21.55","64.12","34.54","3.8","52.41"
"7933","29.66","15.34","17.67","11.12","50.1"
"7934","70.44","50.32","26.2","62.86","39.01"
"7935","40.02","80.28","8.02","18.26","50.5"
"7936","55.24","26.5","43.22","73.54","51.12"
"7937","7.62","3.27","66","54.93","18.28"
"7938","12.17","82.54","74.69","26.58","60.97"
"7939","66.33","77.08","87.96","52.92","72.13"
"7940","70.35","86.07","47.43","35.52","4.65"
"7941","92.14","98.66","95.88","69.02","69.72"
"7942","36.68","36.95","62.26","88.77","29.47"
"7943","31.84","62.22","15.66","6.4","66.75"
"7944","20.12","20.18","11.41","65.16","73"
"7945","51.24","17.42","62.3","99.22","0.33"
"7946","74.37","60.09","55.21","22.35","1.61"
"7947","23.69","1.04","4.49","58.92","14.05"
"7948","37.37","16.41","20.17","66.49","77.61"
"7949","15.65","85","65.27","55.43","66.9"
"7950","8.24","0.33","16.01","45.6","29.19"
"7951","94.44","12.14","59.45","48.41","64.98"
"7952","97.97","93.04","84.91","55.02","34.6"
"7953","78.57","23.95","87.31","71.97","18.24"
"7954","79.36","96.06","76.7","84.25","69.9"
"7955","69.85","50.2","26.07","52.82","50.82"
"7956","6.96","73.75","98.11","3.85","51.06"
"7957","29.23","7.23","24.55","95.58","33.81"
"7958","38.14","6.07","12.86","50.98","32"
"7959","64.1","19.45","27.69","91.33","66.82"
"7960","19.44","12.14","12.23","98.72","11.21"
"7961","89.5","38.18","52.29","13.99","86.05"
"7962","34.8","21.28","51.12","27.5","60.02"
"7963","88.75","13.42","53.17","28.03","62.01"
"7964","58.12","17.56","97.52","82.36","30.52"
"7965","99.85","2.83","1.45","16.49","69.67"
"7966","59.39","98.73","45.2","87.15","53.15"
"7967","22.23","86.13","45.32","11.9","78.96"
"7968","72.3","98.89","35.66","81.05","34.24"
"7969","32.7","0.03","23.2","49.48","91.78"
"7970","65.28","72.28","67.84","1.55","60.23"
"7971","17.22","90.2","43.28","21.86","48.04"
"7972","54.84","71.8","2.76","85.12","45.39"
"7973","22.87","49.52","49.94","52.15","66.91"
"7974","47.67","88.66","67.3","3.14","7.97"
"7975","70.94","39.43","19.73","80.3","9.18"
"7976","68.46","97.27","70.81","23.37","2.35"
"7977","18.87","85.85","60.32","91.56","31.08"
"7978","13.77","73.67","62.65","88.88","93.42"
"7979","98.7","63.01","34.18","22.67","72.82"
"7980","98.09","92.18","93.41","31.08","5.15"
"7981","44.97","11.99","69.02","57.24","80.33"
"7982","44.56","9.03","65.94","21.7","24.2"
"7983","91.23","67.75","13.49","31.86","59.8"
"7984","61.46","97.22","3.83","71.66","22.16"
"7985","96.81","87.27","14.2","9.47","68.95"
"7986","89.07","72.44","86.48","21.98","47.8"
"7987","87.01","45.32","0.71","27.33","89.31"
"7988","70.82","1.92","93.59","6.45","0.3"
"7989","96.42","40.96","93.51","83.99","23.9"
"7990","1.51","21.1","66.09","65.64","34.12"
"7991","6.89","56.49","55.57","67.54","47.29"
"7992","81.54","34.46","35.13","75.02","53.71"
"7993","74.98","15.2","23.2","35.42","93.04"
"7994","52.7","43.01","32.1","60.15","43.64"
"7995","36.92","77.87","66.29","84.32","55.65"
"7996","15.46","5.58","13.6","59.29","48.06"
"7997","23.94","23.75","70.65","59.51","37.06"
