"id","t1","t2","t3","t4","t5"
"3570","42.95","19.58","73.64","45.65","28.67"
"3571","79.36","74.42","39.12","32.01","53.67"
"3572","13.04","22.55","98.47","5.1","34.1"
"3573","96.39","37.53","48.49","45.53","83.72"
"3574","75.42","63.44","92.6","30.55","50.1"
"3575","52.77","53.53","36.87","46.11","36.76"
"3576","66.32","86.52","76.73","72.63","89.03"
"3577","0.26","43.31","76.33","93.24","71.34"
"3578","73.69","33.62","67.07","75.58","83.87"
"3579","69.74","96.6","64.87","51.72","97.94"
"3580","55.48","78.45","53.07","26.15","41.9"
"3581","49.77","37.88","7.07","20.7","11.3"
"3582","89.92","31.36","65.25","26.41","88.14"
"3583","75.67","76.63","14.45","25.85","16.61"
"3584","21.22","37.95","31.22","24.65","31.08"
"3585","41.91","56.06","35.58","50.44","38.1"
"3586","6.81","42.13","66.99","38.99","61.24"
"3587","3.25","23.15","9.19","12.13","58.5"
"3588","78.3","25.89","6.91","90.51","3.71"
"3589","2.57","63.42","9.66","71.73","25.24"
"3590","1.74","45.34","89.84","8.55","8.13"
"3591","64.35","83.4","11.06","54.23","5.82"
"3592","58.6","49.65","95.12","5.53","35.76"
"3593","14.15","70.98","99.53","19.94","6.77"
"3594","8.67","62.83","62.39","29.03","82.21"
"3595","13.58","2.3","32.81","7.85","90.68"
"3596","13.01","58.29","75.25","89.7","63.5"
"3597","33.76","11.58","85.46","52.23","61.14"
"3598","96.32","27.41","63.44","94.51","52.28"
"3599","14.67","68.4","66.88","52.94","80.8"
"3600","98.09","82.24","41.93","68.01","19.62"
"3601","48.22","68.84","2.92","56.58","21.58"
"3602","10.02","60.45","47.53","4.57","91.62"
"3603","1.95","85.74","87.99","17.45","62.74"
"3604","20.78","19.62","39.65","26.67","25.39"
"3605","75.75","75.37","65.29","59","95.21"
"3606","13.67","1.29","42.69","92.44","44.59"
"3607","19.36","58.57","11.62","32.1","75.21"
"3608","35.11","39.56","82.37","26.66","68.96"
"3609","59","38.1","94.02","25.24","40.97"
"3610","40.66","87.4","25.24","62.39","40.88"
"3611","26.57","35.26","53.41","46.42","97.8"
"3612","30.94","15.95","30.81","19.15","61.22"
"3613","53.22","59.34","45.64","5","8.77"
"3614","5.58","84.94","72.08","82.98","69.73"
"3615","45.11","0.53","9.86","4.66","14.78"
"3616","98.84","48.16","58.95","1.14","88.35"
"3617","83.84","57.54","20.53","85.55","78.86"
"3618","46.89","28.13","84.45","1.39","48.86"
"3619","0.1","10.61","3.49","84.19","73.51"
"3620","77.45","67.51","77.09","98.15","33.73"
"3621","0.78","67.37","10.22","17.17","6.06"
"3622","90.94","68.03","77.94","19.75","70.84"
"3623","90.71","50.65","11.93","20.32","25.72"
"3624","46.86","89.77","21.84","26.63","31.94"
"3625","61.07","92.78","2.97","38.72","23.57"
"3626","93.25","68.61","71.43","56.58","62.85"
"3627","32.22","99.85","14.39","23.04","70.22"
"3628","98.26","90.99","56.19","48.85","14.09"
"3629","91.75","93.88","26.57","62.31","27.73"
"3630","97.15","83.96","11.14","45.45","66.54"
"3631","46.21","13.43","26.58","64.63","37.64"
"3632","76.4","67.1","21.54","83.44","54.48"
"3633","11.28","91.02","12.74","59.63","21.33"
"3634","14.6","0.95","79.61","12.19","41.34"
"3635","95.78","67.34","54.97","27.46","34.62"
"3636","93.78","6.02","65.8","26.39","46.18"
"3637","98.04","63.16","16.1","89.81","90.06"
"3638","66.86","63.16","22.64","37.31","28.76"
"3639","42.14","49.86","94.83","91.67","93.4"
"3640","11.5","22.02","31.84","67.99","4.36"
"3641","67","16.07","72.92","64.12","65.33"
"3642","57.05","91.92","64.78","36.03","13.61"
"3643","91.07","79.27","77.74","16.16","53.09"
"3644","35.39","29.79","6","11.17","24.8"
"3645","40.84","8.45","57.32","48.51","46.41"
"3646","33.42","53.92","35.57","63.17","42.7"
"3647","30.07","0.12","91.57","89.07","79.08"
"3648","22.15","86.56","12.28","38.3","28.79"
"3649","55.26","22.9","63.5","54.27","35.53"
"3650","44.64","19.29","13.74","62.76","93.25"
"3651","10.13","87.22","68","0.25","58.04"
"3652","53.96","46.18","39.66","14.89","42.54"
"3653","39.46","52.65","81.89","18.46","59.39"
"3654","9.79","59.96","59.16","53.08","63.52"
"3655","58.6","99.1","96.16","61.96","67.88"
"3656","87.13","52.01","11.89","50.22","90.68"
"3657","82.54","60.01","4.49","48.94","19.19"
"3658","30.37","0.25","29.62","79.85","10.09"
"3659","33.9","1.15","35.46","66.81","98.46"
"3660","26.57","11.04","46.18","41.46","4.9"
"3661","34.27","42.96","76.64","46.19","83.75"
"3662","47.94","24.56","24.29","87.31","19.03"
"3663","29.18","22.17","63.02","34.68","74.96"
"3664","98.25","74.39","92.45","70.91","20.29"
"3665","0.25","80.06","36.15","40.42","72.2"
"3666","58.45","95.5","92.04","96.71","9.02"
"3667","53.37","92.18","46.35","6.11","83.64"
"3668","74.19","29.28","45.39","3.58","33.65"
"3669","78.24","68.44","62.27","59.25","22.62"
"3670","53.41","58.75","74.51","83.89","20.91"
"3671","81.05","77.42","88.9","82.63","91.25"
"3672","38.37","40.74","96.58","22.02","58.62"
"3673","87.79","48.78","76.11","30.49","94.04"
"3674","46.26","35.65","32.56","72.62","74.45"
"3675","3.36","43.12","53.01","29.22","28.5"
"3676","50.84","99.56","39.7","54.26","68.05"
"3677","46.15","70.57","66.7","14.38","90.62"
"3678","11.15","10.11","42.82","13.93","74.53"
"3679","65.94","4.58","38.15","61.82","26.97"
"3680","54.92","98.91","32","88.7","99.02"
"3681","70.68","6.11","92.86","40.36","15.26"
"3682","68.56","68.19","96.59","67.07","44.96"
"3683","97.81","28.93","38.08","7.59","97.3"
"3684","17.25","29.72","68.56","7.55","3.35"
"3685","9.3","63.18","46.11","1.91","38.26"
"3686","42.09","18.92","11.21","35.33","93.96"
"3687","21.68","54.07","67.61","49.41","22.6"
"3688","63.74","61.06","49.65","6.83","25.73"
"3689","48.1","94.68","0.9","42.1","29.1"
"3690","28.41","50.95","16.79","93.79","21.85"
"3691","28.42","35.78","61.17","68.73","77.85"
"3692","92.19","16.76","93.43","45.46","50.17"
"3693","36.42","97.78","81.79","14.44","55.57"
"3694","37.54","28.59","76.77","76.96","73.06"
"3695","98.39","31.73","55.81","23.51","49.43"
"3696","11.13","98.22","49.16","88.42","69.03"
"3697","4.02","73.66","69.28","44.95","27.05"
"3698","37.85","3.03","99.08","23.38","61.42"
"3699","85.5","40.14","67.23","69.22","97.33"
"3700","77.07","74.03","29.87","40.31","99.69"
"3701","73.88","41.84","73.01","84.33","79.69"
"3702","7.02","35.53","64.3","24.09","34.17"
"3703","32.34","19.77","24.54","99.98","98.89"
"3704","83.77","68.82","20.3","96.36","53.83"
"3705","81.95","37.92","78.45","64.75","31.53"
"3706","15.39","30.37","18.24","67.1","53.71"
"3707","61.93","51.18","9.68","13.98","89.36"
"3708","34.59","83.4","83.97","67.74","13.69"
"3709","64.95","99.11","68.63","61.21","8.89"
"3710","22.14","56.41","52.03","38.68","53.25"
"3711","30.43","48.04","17.36","91.64","13.01"
"3712","13.58","25.55","28.36","68.37","20.16"
"3713","56.19","99.66","18.24","10.59","25.81"
"3714","46.87","95.54","69.66","91.54","95.96"
"3715","31.8","66.66","48.67","66.92","12.78"
"3716","44.12","79.12","35.23","36.13","60.42"
"3717","40.74","43.21","36.02","16.61","41.95"
"3718","82.04","11.24","81.15","48.64","24.8"
"3719","10.31","35.49","44.65","82.18","65.42"
"3720","55.79","4.34","11","34.4","37.37"
"3721","13.01","25.45","29.82","90.76","26.67"
"3722","20.92","56.86","3.8","85.35","42.35"
"3723","37.56","39.79","99.6","33.08","55.28"
"3724","75.35","18.68","44.04","39.63","6.18"
"3725","81.51","72.23","52.67","92.99","60.96"
"3726","19.45","72.59","35.66","48.84","61.22"
"3727","61.97","98.5","30.14","7.02","52.42"
"3728","27.13","33.2","90.63","50.01","71.12"
"3729","12.44","55.55","92.03","71.81","77.4"
"3730","8.6","57.2","85.26","99.48","34.4"
"3731","11.99","16.08","63.04","15.19","9.54"
"3732","26.67","31.46","90.35","52.57","17.89"
"3733","33.53","18.31","12.36","17.08","52.86"
"3734","32.99","87.3","29.64","64.08","41.27"
"3735","75.53","50.18","26.16","65.05","58.5"
"3736","41.14","43.81","92.89","91.89","74.6"
"3737","59.41","6.71","93.69","82.58","14.37"
"3738","87.53","37.59","62.2","98.95","89.44"
"3739","70.74","53.01","61.94","97.24","39.79"
"3740","38.98","25.44","50.36","76.25","16.98"
"3741","31.52","99.95","72.3","13.28","46.21"
"3742","13.81","11.48","68.26","91.93","57.39"
"3743","16.23","50.13","54.32","49.67","26.33"
"3744","96.5","35.81","78.91","77.78","43"
"3745","45.35","21.25","63.58","16.18","83.84"
"3746","73.7","49.09","98.11","69.38","99.45"
"3747","89.36","57.92","16.59","94.51","90.93"
"3748","57.03","53.07","2.92","27.06","57.75"
"3749","70.82","53.71","99.04","70.06","82.66"
"3750","13.37","98.46","90.72","43.74","5.64"
"3751","30.93","27.94","63.05","99.58","33.08"
"3752","49.98","86.54","39.78","83.81","31.28"
"3753","63.16","4.93","98.67","13.71","12.58"
"3754","14.69","72.27","52.35","57.17","20.62"
"3755","80.06","75.67","22.71","79.2","63.89"
"3756","64.46","87.81","95.97","36.9","73.78"
"3757","18.46","16.28","23.01","55.86","30.71"
"3758","95.91","89.85","2.79","99.32","59.46"
"3759","66.88","71.57","7.46","54.1","63.1"
"3760","90.05","30.81","37.22","84.72","14.43"
"3761","95.95","56.28","44.66","30.71","71.34"
"3762","98.03","95.61","97.34","16.34","44.48"
"3763","17.88","11.2","78.98","77.78","72.43"
"3764","36.36","15.38","43.79","80.39","20.52"
"3765","53.04","18.3","90.85","39.64","78.15"
"3766","45.69","4.36","74.46","41.3","11.31"
"3767","86.91","49.04","63.45","98.66","67.53"
"3768","50.83","42.82","30.93","66.45","75.88"
"3769","42.54","46.94","2.79","16.12","60.98"
"3770","49.52","61.99","98.77","19.79","36.21"
"3771","93.62","30.81","61.23","88.12","34.64"
"3772","83.93","10.71","62.5","17.62","97.52"
"3773","54.05","95.97","21.1","50.13","76.63"
"3774","52.56","22.18","98.24","33.35","73.24"
"3775","83.78","22.76","10.6","86.11","78.7"
"3776","77.39","16.75","2.63","57.8","93.7"
"3777","63.38","21.32","98.66","17.52","7.6"
"3778","36.24","3.25","63.4","95.54","81.84"
"3779","38.28","30.87","6.39","94.11","26.11"
"3780","17.95","40.89","58.3","91.9","27.12"
"3781","24.49","75.62","87.79","96.48","76.32"
"3782","89.99","95.92","68.7","73.94","76.63"
"3783","19.87","52.58","43.81","49.21","18.75"
"3784","30.97","49.33","86.77","22.45","51.89"
"3785","86.36","56.39","43.58","76.96","11.54"
"3786","39.63","72.95","38.35","16.36","82.24"
"3787","73.59","84.07","88.9","2.13","84.21"
"3788","11.79","9.26","39.6","65.83","9.63"
"3789","48.6","34.3","47.5","69.66","29.06"
"3790","32.1","73.99","27.19","36.11","12.73"
"3791","70.06","11.87","12.29","96.79","39.43"
"3792","71.21","50.95","91.09","82.96","4.38"
"3793","38.9","40.58","65.4","50.73","55.25"
"3794","51.28","75.08","16.59","1.78","92.31"
"3795","56.02","18.44","27.8","71.13","19.22"
"3796","80.88","62.15","18.87","98.7","55.59"
"3797","28.78","70.08","13.13","27.38","89.18"
"3798","20.71","73.75","3.09","91.02","73.75"
"3799","86.68","6.91","66.28","69.96","39.73"
"3800","72.66","33.78","18.78","62.65","67.82"
"3801","11.63","81.68","75.5","82.52","64.42"
"3802","17.49","4.03","66.6","88.6","36.34"
"3803","90","84.02","16.69","41.17","41.35"
"3804","16.72","23.13","6.73","13.91","8.69"
"3805","31.99","71.75","41.94","31.04","99.86"
"3806","72.2","75.17","18.55","6.04","22.51"
"3807","44.93","74.13","35.07","19.54","47.1"
"3808","38.43","48.93","72.73","64.18","65.47"
"3809","52.2","28.64","39.26","36.84","18.92"
"3810","64.18","17.01","39.75","67.52","31.38"
"3811","84.69","82.14","66.27","49.65","89.5"
"3812","74.91","98.14","20.14","17.91","97.44"
"3813","90.27","47.44","20.5","55.8","18.86"
"3814","45.65","16.94","93.97","11.66","49.25"
"3815","62.73","56.33","53.07","2.22","4.95"
"3816","17.82","7.93","19.81","99.17","1.34"
"3817","54.36","29.6","80.09","93.96","37.25"
"3818","15.13","69.5","98.78","60.23","87.84"
"3819","95.78","49.42","83.94","46.25","36.39"
"3820","85.3","78.28","85.72","47.75","85.11"
"3821","52.37","93.7","61.41","66.04","20.72"
"3822","53.13","54.92","29.28","30.64","75.07"
"3823","99.34","30.48","48.16","59.86","42.24"
"3824","79.31","57.04","10.27","25.33","80.32"
"3825","49.9","2.09","32.38","54.57","12.16"
"3826","21.76","97.16","89.11","92.89","76.38"
"3827","16.45","52.36","29.79","20.03","39.23"
"3828","62.04","6.11","69.62","29.8","81.07"
"3829","58.98","33.52","93.64","22.44","59.98"
"3830","1.46","76","50.14","27.61","82.87"
"3831","86.06","95.84","75.73","29.04","8.42"
"3832","49.65","6.98","5.15","35.67","73.41"
"3833","5.36","46.09","99.66","71.57","59.93"
"3834","99.17","0.67","42.45","21.56","97.46"
"3835","50.8","49.48","81.01","49.78","89.92"
"3836","6.73","31.64","31.8","47.33","45.15"
"3837","25.77","30.06","27.81","85.02","28.43"
"3838","97.91","81.8","66.15","52.06","3"
"3839","20.91","24.18","73.82","56.28","11.51"
"3840","41.5","53.17","43.84","40.82","38.83"
"3841","69.69","19.08","82.52","2.13","73.06"
"3842","35.25","77.93","51.55","73.22","63.76"
"3843","74.43","82.07","33.78","44.24","28.6"
"3844","13.94","51.39","25.57","7.47","81.92"
"3845","51.3","32.06","38.02","39.76","0.97"
"3846","17.49","36.22","65.11","16.67","19.61"
"3847","15.13","60.02","79.21","88.46","1.28"
"3848","67.05","85.67","18.79","31.01","76.97"
"3849","77.32","59.03","93.7","66.62","15.53"
"3850","50.42","60.06","14.28","56.8","79.69"
"3851","6.87","26.22","37.06","49.93","53.53"
"3852","48.89","65.02","56.62","57.22","8.13"
"3853","3.81","94.98","87.72","62.85","68.47"
"3854","86.77","53.12","3.52","59.81","14.93"
"3855","41.4","58.04","26.95","12.66","18.54"
"3856","32.31","14.63","1.25","1.63","23.19"
"3857","63.61","27.19","72.52","10.33","35.72"
"3858","41.79","25.48","61.68","94.63","20.73"
"3859","11.77","52.88","79.02","80.55","18.53"
"3860","88.21","2.94","68.34","82.95","54.93"
"3861","34.96","59.53","45.54","49.58","47.25"
"3862","84.39","54.82","31.75","34.98","4.37"
"3863","57.67","3.31","67.42","72.13","15.64"
"3864","20.04","3.78","85.06","90.73","5.57"
"3865","35.54","86.89","84.5","61.78","46.39"
"3866","58.89","98.68","69.09","53","99.42"
"3867","70.36","96.62","41.95","24.96","57.42"
"3868","29.28","83.72","14.38","31.37","97.98"
"3869","40.53","25.67","98.9","18.13","28.37"
"3870","16.77","42.53","0.03","96.51","84.51"
"3871","14.36","98.08","1.69","25.46","3.9"
"3872","49.14","22.49","79.48","65.98","25.47"
"3873","67.26","24.44","66.59","24.6","10.09"
"3874","79.98","91.86","52.65","21.84","74.26"
"3875","80.61","95.82","71.22","76.46","40.02"
"3876","30.9","15.02","6.35","48.43","73.46"
"3877","14.03","45.18","19.42","48.68","92.5"
"3878","69.88","70.49","40.92","72.19","4.16"
"3879","17.96","36.22","80.68","90.83","38.38"
"3880","31.85","80.04","52.22","4.02","66.45"
"3881","50.23","32.96","75.24","63.03","51.67"
"3882","13.62","69.18","94.4","23.19","9.59"
"3883","98.19","7.7","78.55","53.26","2.64"
"3884","15.54","36.55","81.97","84.38","79.08"
"3885","25.25","4.85","28.16","35.2","52.87"
"3886","28.57","63.85","56.12","8.01","64.45"
"3887","13.81","95.25","76.6","76.41","3.04"
"3888","11.26","21.19","4.5","34.6","16.53"
"3889","5.73","56.64","61.81","40.42","26.28"
"3890","60.43","50.24","8.2","13.37","5.34"
"3891","12.93","67.26","84.66","5.67","25.05"
"3892","23.43","35.68","5.46","85.79","6.91"
"3893","14.59","42.55","5.42","9.04","69.48"
"3894","38.07","73.82","31.59","50.75","98.85"
"3895","9.42","88.37","31.15","31.85","36.34"
"3896","40.74","97.29","96.14","1.56","90.26"
"3897","22.28","36.78","73.94","92.57","52.29"
"3898","20.73","86.27","53.37","27.95","46.68"
"3899","15.92","21.82","86.95","45.01","94.15"
"3900","81.58","68.57","83.23","84.53","3.82"
"3901","83.32","55.1","86.05","64.39","64.84"
"3902","23.83","25.64","88.91","69.26","89.91"
"3903","50.04","99.82","70.64","76.96","49.43"
"3904","45.63","19.84","89.6","93.46","42.9"
"3905","32.58","51.89","71.67","1.49","70.13"
"3906","45.11","68.84","90.91","72.15","43.9"
"3907","35.49","96.37","72.84","39.37","53.92"
"3908","78.36","6.22","44.67","18.37","49.07"
"3909","8.64","4.96","87.92","95.59","50.62"
"3910","84.91","79.24","15.9","14.55","14.18"
"3911","19.82","95.13","8.77","66.95","87.87"
"3912","52.04","24.92","77.96","15.53","93.12"
"3913","63.35","15.76","17.49","21.54","22.26"
"3914","36.89","23.09","30.02","1.92","8.2"
"3915","51.06","20.93","98.32","3.82","49.15"
"3916","4.81","69.77","68.32","92.06","56.18"
"3917","53.13","32.12","17.45","50.92","86.88"
"3918","14.34","23.67","30.72","25.17","73.23"
"3919","36.11","78.03","94.78","25.12","11.17"
"3920","95.43","45.66","29.73","5.85","60.5"
"3921","44.97","81.26","71.33","17.86","65"
"3922","42.86","98.33","49.63","65.12","3.22"
"3923","39.64","25.22","11.96","82.76","11.28"
"3924","4.78","84.71","30.72","65.31","47.19"
"3925","97.07","80.65","37.69","37.68","33.81"
"3926","67.6","5.91","63.4","72.24","99.56"
"3927","73.28","98.53","65.64","52.84","71.83"
"3928","22.13","44.26","17.95","72.77","30.84"
"3929","14.48","44.85","80.57","81.07","58.04"
"3930","39.11","99.86","55.3","22.28","52.82"
"3931","5.6","17.14","3.75","45.25","83.18"
"3932","69.21","60.93","10.66","67.85","80.5"
"3933","52.15","85.61","65.33","67.63","80.22"
"3934","89.27","2.07","99.15","42.24","30.49"
"3935","84.49","86.69","17.13","5.07","6.19"
"3936","37.21","73.67","14.04","57.03","97.84"
"3937","2.64","79.38","68.65","75.35","91.11"
"3938","89.01","50.82","5.1","64.62","68.09"
"3939","15.08","91.91","40.05","95.78","34.15"
"3940","73.31","83.08","66.07","18.52","12.2"
"3941","22.62","63.91","79.81","89.47","61.06"
"3942","59.09","61.16","65.81","11.03","78.77"
"3943","35.39","72.77","75.7","84.28","72"
"3944","86.04","61.83","91.03","68.41","94.88"
"3945","15.01","69.6","74.6","25.67","69.56"
"3946","67.67","61.33","8.78","20.69","87.36"
"3947","78.9","59.5","93.68","13.04","62.96"
"3948","0.46","16.12","19.21","0.7","62.68"
"3949","65.52","14.79","42.81","12.51","31.28"
"3950","42.22","53.97","77.65","49.35","61.62"
"3951","50.1","65.29","67.03","65.47","88.87"
"3952","60.74","85.88","12.29","48.12","0.13"
"3953","20.1","87.5","49.65","11.62","60.89"
"3954","79.06","19.69","69.84","4.27","91.58"
"3955","10.2","65.22","82.87","83.66","31.03"
"3956","39.03","77.18","55.03","83.43","1.57"
"3957","0.48","89.52","49.93","25.02","49.16"
"3958","58.2","75.21","51.94","25.88","10.92"
"3959","14.62","35.55","33.52","68.6","49.35"
"3960","63.26","68.08","28.96","17.52","17"
"3961","96.21","11.32","36.21","5.19","1.89"
"3962","74.47","69.32","48.39","59.47","0.85"
"3963","5.89","79.21","89.93","50.29","91.32"
"3964","54.72","58.03","5.26","92.07","83.39"
"3965","53.71","66.34","87.57","72.45","21.97"
"3966","48.96","78.11","35.43","54.51","59.04"
"3967","53.46","34.1","12.12","39.49","57.25"
"3968","53.13","72.28","77.9","7.64","55.24"
"3969","59.02","57.42","84.48","79.54","72.23"
"3970","82.87","21.89","61.8","8.69","1.51"
"3971","19.7","0.28","38.78","15.9","53.86"
"3972","14.61","21.51","26.91","56.74","46.31"
"3973","1.32","14.07","97.04","66.42","77.62"
"3974","29.44","90.43","46.33","61.22","77.18"
"3975","6.53","93.79","71.71","49.51","74.33"
"3976","22.05","51.13","74.56","17.32","19.54"
"3977","79.17","51.22","76.68","4.43","40.36"
"3978","63.67","6.06","2.45","12.93","48.09"
"3979","16.57","14.13","5.53","87.81","65.28"
"3980","17.71","19.24","55.34","62.83","1.34"
"3981","75.11","57.9","38.91","41.31","11.36"
"3982","55.5","0.84","25.22","63.92","55.9"
"3983","18.18","48.49","12.23","34.41","58.38"
"3984","85.88","96.25","44.4","94.23","6.94"
"3985","8.26","92.42","54.98","5.6","67.63"
"3986","19.7","83.94","12.3","87.09","75.99"
"3987","61.15","88.73","87.91","88.96","58.84"
"3988","84.12","28.21","74.46","2.16","21.96"
